blue,green,red,ndwi,brightness,label,source_file
0.10950332,0.22855859,0.10546966,0.36849743,0.14784385,1,GSL_1986_11.tif
0.11462721,0.23140122,0.115049616,0.33583772,0.15369268,1,GSL_1986_11.tif
0.11956973,0.2478671,0.11858871,0.35277933,0.16200851,1,GSL_1986_11.tif
0.12927338,0.26497662,0.1263381,0.35428816,0.17352937,1,GSL_1986_11.tif
0.12555516,0.28036982,0.1156598,0.4159022,0.17386158,1,GSL_1986_11.tif
0.11825475,0.25843316,0.10778838,0.41134763,0.1614921,1,GSL_1986_11.tif
0.11313085,0.2379983,0.113341086,0.35480466,0.15482342,1,GSL_1986_11.tif
0.15321511,0.30321825,0.14793876,0.34417984,0.20145738,1,GSL_1986_11.tif
0.144373,0.29528028,0.13701639,0.36609933,0.19222324,1,GSL_1986_11.tif
0.13457866,0.28171068,0.13573499,0.34968704,0.1840081,1,GSL_1986_11.tif
0.12605394,0.26937467,0.12591097,0.36293587,0.17377986,1,GSL_1986_11.tif
0.11607823,0.263743,0.12115149,0.37046814,0.16699092,1,GSL_1986_11.tif
0.6221058,0.5568473,0.5357423,0.019316468,0.57156515,0,GSL_1991_04.tif
0.6866181,0.62959653,0.58986205,0.032583684,0.63535887,0,GSL_1991_04.tif
0.7554633,0.69982076,0.64777875,0.038618278,0.70102096,0,GSL_1991_04.tif
0.85267305,0.8042996,0.73184615,0.047165707,0.79627293,0,GSL_1991_04.tif
0.8580892,0.8076345,0.74013525,0.043610606,0.801953,0,GSL_1991_04.tif
0.59378135,0.5390768,0.5222658,0.01583937,0.551708,0,GSL_1991_04.tif
0.6157669,0.5469377,0.52884364,0.016819447,0.5638494,0,GSL_1991_04.tif
0.83317494,0.7777153,0.72029495,0.03833107,0.77706176,0,GSL_1991_04.tif
0.91144824,0.86914027,0.7933994,0.045557305,0.857996,0,GSL_1991_04.tif
0.7780506,0.72073555,0.66970474,0.03670117,0.7228303,0,GSL_1991_04.tif
0.49773502,0.43183476,0.43573838,-0.004499474,0.4551027,0,GSL_1991_04.tif
0.481286,0.40629867,0.40680677,-0.0006248872,0.4314638,0,GSL_1991_04.tif
0.6598583,0.59877217,0.5674013,0.026900675,0.6086772,0,GSL_1991_04.tif
0.68128216,0.62487996,0.59371245,0.025576627,0.63329154,0,GSL_1991_04.tif
0.60686034,0.5350749,0.5203406,0.01396062,0.55409193,0,GSL_1991_04.tif
0.6877815,0.6380768,0.61932844,0.014910331,0.6483956,0,GSL_1991_04.tif
0.8532748,0.8109694,0.94046396,-0.07393628,0.86823606,0,GSL_1991_04.tif
0.98863834,0.9599935,0.88853675,0.038655948,0.9457229,0,GSL_1991_04.tif
0.97311205,0.922404,0.84784,0.042120714,0.914452,0,GSL_1991_04.tif
0.93190926,0.8784304,0.81291884,0.038733304,0.8744195,0,GSL_1991_04.tif
0.9538547,0.9198313,0.8678943,0.029051974,0.9138601,0,GSL_1991_04.tif
0.99345267,0.96790206,0.93281657,0.018459061,0.96472377,0,GSL_1991_04.tif
1.0,1.0,0.9657056,0.017446361,0.98856854,0,GSL_1991_04.tif
1.0,1.0,0.9641012,0.018277463,0.9880338,0,GSL_1991_04.tif
1.0,1.0,0.9430309,0.029319698,0.98101026,0,GSL_1991_04.tif
0.006016727,0.064101875,0.0010447672,0.9679109,0.023721121,1,GSL_2005_12.tif
0.00012831479,0.054054495,0.0007762729,0.9716671,0.018319694,1,GSL_2005_12.tif
0.000785904,0.054125004,0.0030776525,0.8923792,0.01932952,1,GSL_2005_12.tif
0.00018809563,0.029940775,0.0,0.9999666,0.010042957,1,GSL_2005_12.tif
0.25158352,0.16487628,0.26041046,-0.2246342,0.22562341,0,GSL_2014_05.tif
0.24147084,0.15059383,0.25060403,-0.24927838,0.21422291,0,GSL_2014_05.tif
0.24545662,0.15235521,0.2515617,-0.24561054,0.21645784,0,GSL_2014_05.tif
0.30389276,0.20944671,0.29714617,-0.17311591,0.27016187,0,GSL_2014_05.tif
0.34655046,0.2546681,0.3325412,-0.13261537,0.31125325,0,GSL_2014_05.tif
0.29457062,0.19941454,0.28730145,-0.18057089,0.26042888,0,GSL_2014_05.tif
0.32151583,0.22468643,0.3083316,-0.15692718,0.28484464,0,GSL_2014_05.tif
0.32477692,0.22794114,0.31342635,-0.15790577,0.2887148,0,GSL_2014_05.tif
0.31314898,0.21250997,0.2972994,-0.16631564,0.27431944,0,GSL_2014_05.tif
0.2516494,0.16368927,0.25876328,-0.22505197,0.22470064,0,GSL_2014_05.tif
0.29914933,0.19838068,0.2900212,-0.18763307,0.26251706,0,GSL_2014_05.tif
0.2614656,0.16882023,0.26362818,-0.21923478,0.23130469,0,GSL_2014_05.tif
0.21613973,0.12892127,0.23263839,-0.2868595,0.19256647,0,GSL_2014_05.tif
0.22941469,0.14167209,0.23922707,-0.25611693,0.20343794,0,GSL_2014_05.tif
0.24525897,0.15809882,0.25596693,-0.2363583,0.2197749,0,GSL_2014_05.tif
0.32161465,0.20810653,0.2954607,-0.17347038,0.27506062,0,GSL_2014_05.tif
0.3111396,0.20959987,0.29584375,-0.17062972,0.27219442,0,GSL_2014_05.tif
0.30801028,0.20014206,0.29270265,-0.18780845,0.26695165,0,GSL_2014_05.tif
0.3183865,0.21404159,0.30013406,-0.16743754,0.27752072,0,GSL_2014_05.tif
0.25945625,0.1598602,0.25864837,-0.23604758,0.22598827,0,GSL_2014_05.tif
0.29424125,0.19573863,0.28768453,-0.19019715,0.25922146,0,GSL_2014_05.tif
0.2997752,0.19864872,0.28917846,-0.1855771,0.26253414,0,GSL_2014_05.tif
0.2567222,0.16464654,0.2619044,-0.2280094,0.2277577,0,GSL_2014_05.tif
0.23804505,0.15534188,0.2522895,-0.237831,0.21522547,0,GSL_2014_05.tif
0.20365535,0.11528976,0.22202756,-0.31643045,0.18032421,0,GSL_2014_05.tif
0.32211447,0.21117781,0.17527492,0.09290345,0.23618907,0,GSL_1989_11.tif
0.31912425,0.21528149,0.20625381,0.021416126,0.24688654,0,GSL_1989_11.tif
0.34940988,0.23160698,0.19919811,0.07522842,0.26007167,0,GSL_1989_11.tif
0.53461236,0.45244712,0.41847572,0.039006166,0.46851173,0,GSL_1989_11.tif
0.6126267,0.512218,0.4708973,0.04203034,0.531914,0,GSL_1989_11.tif
0.26967046,0.17709948,0.1459497,0.09642395,0.19757323,0,GSL_1989_11.tif
0.32870832,0.22197227,0.1769286,0.11291919,0.24253638,0,GSL_1989_11.tif
0.481785,0.41265932,0.38121286,0.039611436,0.42521906,0,GSL_1989_11.tif
0.39142644,0.280405,0.22323155,0.11352103,0.29835436,0,GSL_1989_11.tif
0.43045273,0.31519705,0.25762805,0.10049996,0.33442593,0,GSL_1989_11.tif
0.26890373,0.19958048,0.20151326,-0.0048187743,0.22333248,0,GSL_1989_11.tif
0.28439158,0.2300012,0.24517034,-0.031923443,0.2531877,0,GSL_1989_11.tif
0.46369028,0.40271235,0.40293115,-0.00027159453,0.4231113,0,GSL_1989_11.tif
0.5801175,0.48460743,0.47321242,0.011896805,0.5126458,0,GSL_1989_11.tif
0.56393963,0.4758648,0.45320293,0.024392022,0.49766913,0,GSL_1989_11.tif
0.2866151,0.23740564,0.25421044,-0.0341827,0.25941038,0,GSL_1989_11.tif
0.3948767,0.30627602,0.29500115,0.018751511,0.33205128,0,GSL_1989_11.tif
0.32633147,0.2612248,0.26325056,-0.00386243,0.28360227,0,GSL_1989_11.tif
0.41979527,0.30734652,0.29456016,0.021243056,0.34056732,0,GSL_1989_11.tif
0.3998604,0.30047733,0.2721804,0.04941323,0.3241727,0,GSL_1989_11.tif
0.25931966,0.22518383,0.24020931,-0.032285497,0.24157093,0,GSL_1989_11.tif
0.4350531,0.3043134,0.26788086,0.06367151,0.33574912,0,GSL_1989_11.tif
0.41281807,0.29262683,0.24450888,0.08958231,0.31665125,0,GSL_1989_11.tif
0.50957876,0.391115,0.3176014,0.10372766,0.40609837,0,GSL_1989_11.tif
0.33476543,0.25373113,0.2548719,-0.0022429498,0.28112283,0,GSL_1989_11.tif
0.17720257,0.16906992,0.13102597,0.12677221,0.15909947,1,GSL_2000_12.tif
0.18235028,0.17113286,0.13149078,0.13099423,0.16165797,1,GSL_2000_12.tif
0.18691096,0.16718307,0.13459769,0.107976645,0.16289724,1,GSL_2000_12.tif
0.18505959,0.16491885,0.13259165,0.108658664,0.16085671,1,GSL_2000_12.tif
0.1811988,0.16675538,0.13178435,0.11713988,0.15991284,1,GSL_2000_12.tif
0.17399654,0.16718307,0.13009635,0.12475333,0.15709199,1,GSL_2000_12.tif
0.17074534,0.16481821,0.12960707,0.1195924,0.15505688,1,GSL_2000_12.tif
0.17575759,0.1657239,0.13009635,0.1204361,0.1571926,1,GSL_2000_12.tif
0.17634462,0.16539685,0.12879977,0.12439627,0.15684707,1,GSL_2000_12.tif
0.18609816,0.17027749,0.13792476,0.10497205,0.1647668,1,GSL_2000_12.tif
0.17115174,0.16376159,0.12970492,0.11604917,0.15487276,1,GSL_2000_12.tif
