Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2008-04-22,10133600,25.3,84.328,48366.87,0.0,681.16,30.351,13.19,-1.63,541.97,5.779999999999999,0.0,190.38413888888888,0.0,0.1195009722222222,75728.23630555553,304.0087222222222,0.0019130113909233,-1.3185490451388695,0.0,-0.1972083333333335,3.4816527777777773
2008-04-23,10133600,27.5,83.82,48517.45,2.26,396.5,30.038,11.14,1.45,678.36,6.295,0.0583019444444444,244.19619444444444,5.275466666666667,0.0932030555555555,75303.98227777777,207.27161944444444,0.0028789505555555,2.58443055555558,0.0224938888888888,0.3443749999999999,3.2782083333333336
2008-04-24,10133600,25.4,83.31199999999998,48666.94,14.29,441.08,29.957,6.92,-4.08,451.74,1.42,0.2205783333333333,247.25597222222223,32.647466666666666,0.1020298611111111,75543.04833333332,200.7905916666667,0.0029660272222222,0.0498308376736319,0.2775958333333333,4.338847222222222,-0.3178888888888888
2008-04-25,10133600,21.4,84.582,48815.29,0.0,667.24,29.957,7.35,-6.14,386.09,0.605,0.0,204.6731527777778,1.865155555555556,0.1100856944444444,76213.73430555557,292.43529722222223,0.0022890722222222,-3.120217339409701,0.0394016666666666,3.215,1.7166388888888888
2008-04-26,10133600,22.3,84.582,48962.47,0.0,654.64,29.929,7.75,-5.33,410.75,1.21,0.0,190.98823611111112,0.0,0.2046945833333333,76265.88597222224,314.63627777777776,0.0022340644454616,-0.6940106336805321,0.0072727777777777,2.9201250000000005,-2.8344444444444443
2008-04-27,10133600,24.9,84.582,49108.41,0.0,749.16,29.87,13.86,-4.6,434.07,4.63,0.0,180.29290277777773,0.0,0.21023375,76699.32538888889,323.24161111111107,0.0018682327777777,0.6809909939236332,0.0,-0.7105138888888888,-0.6267361111111112
2008-04-28,10133600,28.9,83.566,49253.09,0.0,722.05,29.605000000000004,17.71,0.31,613.43,9.01,0.0,207.7886666666667,0.0,0.2355176388888888,76401.8159722222,309.79995,0.002199835274726,5.692923177083351,0.0,0.6582222222222224,2.9842777777777787
2008-04-29,10133600,30.1,80.772,49396.44,0.0,626.38,29.189,17.2,3.9,807.31,10.55,0.0,236.43794444444444,6.974177777777777,0.204675970187717,75617.29505555553,260.8194138888889,0.0029625236111111,7.5169476996528,0.0,1.4349444444444448,4.406527777777778
2008-04-30,10133600,29.1,77.47,49538.42,3.04,456.43,29.037000000000003,9.93,-2.39,512.4,3.77,0.1325822222222222,271.27348611111114,60.77524444444443,0.1730059681532118,74820.53544444444,215.959275,0.0033493105555555,4.219727105034744,0.0106231944444444,4.781902777777778,-0.5930138888888891
2008-05-01,10133600,25.7,77.724,49678.97,7.83,453.74,29.821,4.69,-7.03,360.65,-1.17,0.2569981944444444,252.96647222222225,19.005288888888888,0.1141919444444444,75264.87983333333,154.68803333333332,0.0024652797222222,-4.336933051215254,0.1748543055555555,5.06211111111111,-3.684166666666667
2008-05-02,10133600,23.7,78.232,49818.06,0.0,706.97,29.821,8.92,-6.74,368.8,1.09,0.0,213.86269444444443,0.8275555555555559,0.1276411111111111,75955.96705555553,306.983325,0.0022973791666666,-3.208634006076369,0.0009061111111111,0.9563055555555554,-2.4790973239474825
2008-05-03,10133600,23.9,78.232,49955.62,0.0,683.89,29.700000000000003,11.76,-3.12,479.66,4.32,0.0,202.78833333333336,0.0,0.1557920833333333,75869.9108611111,300.2825,0.0022076969434271,-0.1115351562499797,0.0,-0.3760416666666667,2.0184722222222224
2008-05-04,10133600,25.0,77.724,50091.6,0.0,701.27,29.464,15.56,-0.38,548.46,7.59,0.0,225.1251666666667,2.607955555555556,0.1809897222222222,75792.93100000001,297.9732388888889,0.0026643447222222,3.605213216145856,0.0,-1.445277777777778,2.5803611111111104
2008-05-05,10133600,27.4,76.2,50225.95,0.0,705.83,29.128,18.7,2.0,626.02,10.35,0.0,236.95016666666663,38.1568,0.1797727777777777,75834.19186111112,310.89831666666663,0.0033580758333333,6.446963216145854,0.0,-2.379222222222223,0.7829583333333335
2008-05-06,10133600,29.8,74.422,50358.62,0.0,659.57,28.751,17.66,2.97,693.04,10.315,0.0279791666666666,231.02554166666667,7.224711111111111,0.2112520833333333,75713.84111111112,321.8059833333333,0.0033280136111111,8.586214843750017,0.0022741666666666,1.7284583333333334,-0.0937083333333333
2008-05-07,10133600,35.2,70.358,50489.55,6.11,455.29,28.44,14.3,1.41,676.06,7.855,0.1096479166666666,259.1414722222222,34.8264,0.1771405555555555,75577.00797222221,242.78969166666667,0.0037414063888888,6.935577582465299,0.2235544444444445,2.793611111111111,0.2741388888888888
2008-05-08,10133600,39.6,69.59599999999999,50618.68,2.6,399.48,28.173,10.86,0.36,626.82,5.609999999999999,0.2738206944444444,241.5209583333333,59.76582222222224,0.1393540277777778,75613.38366666666,304.2526555555556,0.0043824611111111,3.5473847656250235,0.107391111111111,2.6683611111111114,-1.1951666666666665
2008-05-09,10133600,39.0,69.85,50745.97,0.0,572.81,27.942000000000004,11.08,-0.51,586.78,5.285,0.0566452777777777,248.6204166666667,6.685066666666667,0.1336994444444444,75444.88272222223,197.21779444444445,0.0034024230555555,3.2030187717014096,0.0449205555555555,2.575486111111111,1.8831666666666669
2008-05-10,10133600,37.1,69.342,50871.35,0.0,680.35,27.83,11.97,-3.33,447.2,4.32,0.0,203.47866666666664,0.6847999999999999,0.1949034722222222,76002.20097222223,333.3573805555556,0.0029813008333333,1.6126298828125267,0.0,1.6384722222222226,-1.465652777777778
2008-05-11,10133600,37.6,68.326,50994.76,0.0,702.74,27.535000000000004,18.0,1.02,574.72,9.51,0.0,212.00779166666663,1.0688000000000002,0.2492473611111111,75941.33583333335,329.15961944444444,0.0027759330555555,4.991258138020856,0.0,0.4758333333333333,4.315861111111111
2008-05-12,10133600,40.5,66.294,51116.16,4.98,433.37,27.401,9.14,-2.8,497.11,3.1700000000000004,0.2050320833333333,275.21075,20.88355555555556,0.2009658331425984,75321.55225000001,250.95867500000003,0.0038494419444444,4.752799804687527,0.2513781944444444,2.664458333333333,-2.427958333333333
2008-05-13,10133600,38.4,66.03999999999999,51235.47,0.0,680.93,27.306,11.69,-3.74,437.31,3.975,0.0,203.94530555555556,1.1297777777777778,0.2018963888888889,75742.13594444444,329.7243777777778,0.0028922319444444,-0.2549796006944206,0.0043286111111111,0.5696249999999998,-3.476027777777779
2008-05-14,10133600,37.7,64.77,51352.65,0.0,477.93,26.966000000000005,11.43,2.1,710.76,6.765,0.0,267.7566111111112,3.3735111111111107,0.12620125,76143.41141666665,164.7155555555555,0.0034674447222222,3.0634044053819656,0.0215527777777777,2.7116111111111105,-2.091763888888889
2008-05-15,10133600,39.3,63.754,51467.64,0.0,551.89,26.556,14.94,3.76,779.97,9.35,0.0,271.4192222222222,6.328177777777779,0.2172998580593532,76423.8853888889,305.9209944444445,0.0046536005718315,6.0610342881944685,0.0222744444444444,-0.7577499999999999,-4.593069444444446
2008-05-16,10133600,43.3,61.468,51580.37,0.0,701.59,26.178,19.89,3.0,643.21,11.445,0.0,237.45441666666667,0.0,0.2398926388888889,76767.69416666667,330.47338888888896,0.0039431608658854,7.092375000000021,0.0,-1.259902777777778,-1.3461944444444442
2008-05-17,10133600,49.4,57.912,51690.79,0.0,706.45,25.748000000000005,21.71,4.24,689.01,12.975,0.0,235.74933333333328,0.0,0.24747125,76740.71930555555,333.85800277777776,0.0038849869444444,10.870011393229191,0.0,0.22825,-0.6784305555555555
2008-05-18,10133600,55.1,54.356,51798.84,0.0,692.36,25.229,23.64,6.35,793.55,14.995,0.0,245.21252777777775,0.0029333333333333,0.2701233363850912,76485.98097222223,330.94596372612847,0.0043958844444444,12.938020399305575,0.0,1.5059027777777778,0.8178194444444443
2008-05-19,10133600,64.2,51.054,51904.47,0.0,649.42,24.647,23.43,7.85,906.26,15.64,0.0,258.8906944444444,0.0,0.2925018055555555,76167.98316666667,330.74521944444444,0.0046998691666666,14.25372873263891,0.0,3.717125,-0.6713472222222222
2008-05-20,10133600,81.1,46.73599999999999,52007.61,0.0,709.06,24.138,24.99,6.12,763.4,15.555,0.0416666666666666,265.8538888888889,128.60773333333333,0.2817258272298177,76127.64522222223,316.0381833333334,0.0052438869444444,15.336659288194468,0.0036761111111111,0.0477777777777778,2.2490972222222223
2008-05-21,10133600,93.0,43.17999999999999,52108.2,8.71,477.98,23.846000000000004,15.91,0.96,654.59,8.435,0.02866375,297.3979444444445,21.66275555555556,0.2110725,74870.42441666665,202.06361111111116,0.0049350802777777,8.733643771701411,0.3552552777777777,4.982444342719184,-2.420194444444444
2008-05-22,10133600,85.7,43.17999999999999,52206.19,10.2,265.89,23.582,7.16,0.3,624.03,3.73,0.0232608333333333,283.81351388888885,9.470755555555556,0.1306054166666666,74348.0282777778,223.66330833333333,0.0040319286111111,1.0610636935764135,0.0928658333333333,3.574652676052517,-3.247569546169706
2008-05-23,10133600,66.6,43.942,52301.52,4.18,346.94,23.323,9.44,0.16,617.68,4.8,0.2612297222222222,254.37504166666665,24.577511111111107,0.1499143055555555,74457.17519444443,278.1658333333333,0.0040989188888888,2.260768771701415,0.3003049999999999,-0.4459723239474827,0.6834166666666668
