Date,site_no,flow_cfs,814_SWE_cm,684_SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2007-12-04,10133650,6.8,6.35,2.54,33189.79,0.0,190.3,1.5990000000000002,9.0,-1.15,561.68,3.925,0.0,247.42783203124998,0.29139930555555554,0.01756019965277778,77723.04638888888,61.893338541666665,0.0024138543392605255,-2.625219184027758,0.2243513888888889,1.5976128472222222,3.021365017361111
2007-12-05,10133650,6.6,6.604,2.54,33132.03,0.0,191.32,1.4980000000000002,6.44,-3.59,468.64,1.4250000000000003,0.0,225.53875868055562,0.0,0.0023896484374999996,77070.39208333332,111.07726388888888,0.002872351302083334,-2.798465711805533,0.2917602430555556,0.11355034722222222,0.1562608506944445
2007-12-06,10133650,6.4,6.8580000000000005,2.54,33077.61,6.5,88.36,1.284,4.59,-0.93,570.72,1.8299999999999998,0.0,277.9120377604166,10.659583333333334,0.008230555555555555,76339.37541666666,76.26897048611112,0.00355649097120497,-2.8855078124999802,0.009142469618055557,1.6036046006944447,1.1302582465277777
2007-12-07,10133650,7.2,7.61999999999999,3.302,33026.56,14.44,63.62,1.064,2.97,-0.75,578.34,1.11,0.006837152777777777,285.9560872395834,0.8715208333333333,0.005964648437499999,75492.55208333334,77.11645312499999,0.003915158765326607,-2.713281249999979,0.6709922960069444,-0.5367209201388888,2.3486697048611114
2007-12-08,10133650,7.5,10.41399999999999,5.84199999999999,32978.94,11.47,115.23,2.211,0.8,-6.1,387.41,-2.65,0.004223133680555555,273.0697243923611,2.1448680555555555,0.009352061504787868,75744.16305555557,89.50218750000002,0.0036780629360622834,-3.692465277777756,0.4180274956597222,1.4941059027777779,0.19312717013888892
2007-12-09,10133650,6.5,13.462,6.35,32934.76,0.0,177.58,2.211,-1.57,-9.71,292.6,-5.640000000000001,0.0,254.97800347222224,0.0010277777777777778,0.01413070740169949,76491.18375000001,63.11930034722223,0.0027084382792154946,-7.198684895833312,0.0,0.6550520833333334,-0.8445985243055555
2007-12-10,10133650,6.0,13.462,6.35,32894.07,0.0,187.03,2.211,-2.58,-11.21,259.73,-6.8950000000000005,0.0,189.15729383680556,0.0,0.0056414062500000015,76455.66208333331,106.58649826388887,0.0020331747416178383,-10.831453993055533,0.17447256944444448,0.7875086805555556,1.7993901909722227
2007-12-11,10133650,5.2,13.462,6.35,32856.9,0.0,196.79,2.211,-2.96,-12.19,240.07,-7.574999999999999,0.0,176.3865538194445,0.0,0.0061328124999999985,76189.05847222221,107.12548958333335,0.0017114964409722223,-12.887324218749978,0.7535598958333334,-1.0535698784722225,-3.151291232638889
2007-12-12,10133650,5.1,13.462,6.35,32823.26,0.0,232.58,2.211,-3.5,-15.46,183.5,-9.48,0.0,162.26581380208336,0.0,0.007310807291666668,76923.4323611111,107.61141666666664,0.0013380010426839192,-15.0954448784722,0.4811524305555556,0.6737847222222222,1.801447482638889
2007-12-13,10133650,4.8,13.462,6.35,32793.2,0.0,200.9,2.211,-3.49,-12.9,226.47,-8.195,0.0,187.60575303819445,0.0,0.015231662326388888,76767.28972222221,98.08527604166666,0.0014427354176839195,-13.601258680555535,0.04183940972222222,1.2953081597222222,2.0808072916666664
