Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
1980-01-14,10164500,38.0,36.322,33804.26,33.86,115.69,17.343,2.46,-2.13,522.51,0.165,0.154257906360424,286.6978342167255,24.386129564193165,-0.001170132723068,76367.55315812722,96.13800132508834,0.0045871510884998,0.5809776207302946,1.5468600706713778,1.6042697290930503,3.1628106595995287
1980-01-15,10164500,26.0,38.1,33887.82,0.0,251.64,17.311000000000003,2.64,-5.24,413.5,-1.3,0.0383936690223792,232.65904888103648,15.355253239104826,0.0088820788092551,76724.31179475854,63.55410217903415,0.0036789060954063,-0.9880050058892614,0.0800714811542991,-0.1744257950530034,1.2166415354949986
1980-01-16,10164500,23.0,38.1,33974.24,6.46,164.64,17.243000000000002,2.31,-4.37,441.76,-1.03,0.0347170789163721,270.96066548881043,24.840520612485275,0.0099875116714459,76879.46201413427,48.86582405771496,0.003825233202859,-2.0713795641931494,0.4929378091872792,-0.3040371024734982,0.6483125173975357
1980-01-17,10164500,21.0,38.608,34063.48,10.99,152.14,17.151,2.24,-3.81,460.73,-0.7849999999999999,0.0225888545347467,275.210675795053,18.02797173144877,0.0301282685512367,76633.44220111895,70.51239605418138,0.0038311229534746,-1.6615150176678222,0.1765493227326266,0.6656021790341577,1.878299469964664
1980-01-18,10164500,20.0,39.624,34155.46,9.87,124.82,17.082,0.45,-4.35,442.33,-1.95,0.0438643404004711,278.1870053003533,6.161281507656066,0.0459848645465253,76090.71886631331,78.41510306242638,0.0036358144876325,-1.1529961719669972,0.2776173586572437,-1.09664605418139,-1.4906360424028269
1980-01-19,10164500,19.0,39.624,34250.14,0.0,301.34,17.082,0.85,-8.85,313.13,-4.0,0.0,254.09159010600715,0.1937126030624263,0.0666005742049469,76613.12639723206,78.20427885747938,0.0027624404877931,-2.607497055359225,0.0049745288574793,-1.1742226148409898,-2.718917844522968
1980-01-20,10164500,17.0,39.624,34347.47,0.0,335.14,17.082,0.09,-11.47,254.35,-5.69,0.0,189.10810217903415,0.0,0.0562398262661955,77330.45659157832,126.78857287985863,0.001827014797837,-5.383630742049447,0.0,0.6696819787985865,-1.525292991755006
1980-01-21,10164500,17.0,40.894000000000005,34447.38,0.0,343.48,17.082,1.34,-10.72,270.06,-4.69,0.0,200.70842020023557,0.0,0.051460070671378,77285.62916813897,125.7125332744405,0.0019993196290823,-5.912748822143677,0.0,0.8839340400471142,-0.8720479976442872
1980-01-22,10164500,16.0,40.894000000000005,34549.82,0.0,360.84,17.082,0.8,-12.56,232.85,-5.88,0.0,171.42281360424028,0.0,0.0443177236855802,77319.90643256773,130.6677875441696,0.0019660842040368,-7.648203769140143,0.0,1.2818035924617197,-1.7525986454652531
1980-01-23,10164500,16.0,40.894000000000005,34654.73,0.0,366.06,17.082,1.4,-12.33,237.36,-5.465,0.0,182.02697290930507,0.0,0.0433557862190812,77634.86667255595,130.24033833922263,0.0017213610855551,-7.140656654888079,0.0,0.8917446996466432,-0.5584128386336867
1980-01-24,10164500,16.0,40.894000000000005,34762.06,0.0,368.51,17.082,1.16,-12.17,240.41,-5.505,0.0,187.5569405182568,0.0,0.041043492343934,77292.1529328622,130.37658613074203,0.0020939700098511,-5.9574587750294254,0.0,-0.0254402237926973,0.9574764428739694
1980-01-25,10164500,16.0,40.894000000000005,34871.74,0.0,272.39,17.082,-1.29,-9.09,307.2,-5.19,0.0,203.04065812720845,1.1840412249705534,0.059705992343934,76220.9681507656,133.72088530624265,0.0021380594817432,-4.157391048292085,0.0,1.8255329799764424,1.045055948174323
1980-01-26,10164500,17.0,40.894000000000005,34983.72,0.0,333.58,17.082,-1.67,-11.97,244.2,-6.82,0.0,189.1343300942285,1.0249163722025914,0.0789210689045936,75899.39451560657,128.96291975853947,0.0014867280025163,-5.23274587750292,0.0,2.143942873969376,1.146572438162544
1980-01-27,10164500,17.0,48.26,35097.94,9.25,231.62,18.006,-1.35,-10.47,275.42,-5.91,0.0010865282685512,226.81077296819785,0.8713356890459365,0.04462117196702,75816.2305050059,98.93330727326264,0.002069503474676,-6.714134275618349,0.4983587603062426,0.3951060070671377,1.625650765606596
1980-01-28,10164500,17.0,48.26,35214.34,12.55,214.78,19.261000000000003,-4.24,-12.2,239.76,-8.219999999999999,0.0,254.95695082449944,0.0328998822143698,0.0503889134275618,75873.06772820966,98.96383716136631,0.0025389006782846,-7.1615797997644055,0.384788265606596,0.1814414016489988,-1.7361189634864551
1980-01-29,10164500,17.0,54.864,35332.87,29.09,201.23,22.17,-4.37,-11.4,255.66,-7.885,0.0121723939929328,263.5699676089517,3.77174676089517,0.0332186365242139,75513.42596436985,73.85000559481743,0.0026149843639575,-7.511849234393382,1.120299690812721,0.317089222614841,-1.0289266784452298
1980-01-30,10164500,16.0,54.864,35453.46,0.0,432.63,22.17,-3.84,-20.55,119.02,-12.195,0.0,199.4901781507656,1.4167438162544168,0.0341818315665488,76599.82614546525,145.34489090106004,0.001921601989667,-9.996818315665465,0.0192185217903415,0.5908760306242636,-0.7458819199057714
1980-01-31,10164500,16.0,58.67400000000001,35576.06,0.0,423.42,22.17,-4.51,-19.79,127.22,-12.15,0.0,168.50129858657243,0.0,0.0292633539458186,77260.79749411071,136.23931537102473,0.001342615193329,-13.00108215547701,0.0014828621908127,-1.3893757361601886,0.9921289752650176
1980-02-01,10164500,16.0,58.67400000000001,35700.61,0.0,417.94,22.17,-0.52,-15.37,184.96,-7.944999999999999,0.0,213.02958186101293,3.886925795053003e-05,0.0285028826961809,77410.77816843348,136.7453482037691,0.0020251729692151,-8.585908421672533,0.0,-0.7916136631330977,1.116065959952886
1980-02-02,10164500,16.0,58.67400000000001,35827.06,0.0,410.5,22.17,1.86,-11.88,246.09,-5.010000000000001,0.0,194.16080094228505,7.773851590106007e-05,0.0357649796017488,77532.30828180212,154.36143698468786,0.002182686925795,-5.665145759717292,0.0,-0.7293065371024735,1.2563427561837457
1980-02-03,10164500,16.0,58.67400000000001,35955.36,0.0,435.51,22.17,4.05,-12.34,237.04,-4.145,0.0,252.9554048881037,0.0,0.0264243374558303,77444.97564193168,111.59440930506474,0.0027081117059642,-3.2404063604240045,0.0,-0.8044184334511186,1.513563015312132
1980-02-04,10164500,16.0,58.67400000000001,36085.43,0.0,346.98,22.17,3.03,-6.87,365.15,-1.92,0.0,243.675203180212,0.3824958775029446,0.0228701855123674,77464.6745877503,161.0111060070671,0.0032596679328621,-2.0500382803297765,0.024907332155477,1.610359246171967,-0.1948262661955241
1980-02-05,10164500,16.0,58.67400000000001,36217.24,0.0,435.19,22.17,3.82,-11.96,244.39,-4.07,0.0,190.86135011778563,0.0,0.0221693904593639,77608.81737485278,153.5119527385159,0.0025026344954491,-5.319388987043556,0.053316195524146,-0.8348100706713782,0.8746333922261482
1980-02-06,10164500,15.0,59.944,36350.72,9.53,229.6,23.123,-0.76,-9.08,307.53,-4.92,0.0,259.0420494699647,5.1825677267373374e-05,0.0224252325195024,77076.74285041224,103.47375338633684,0.0029474746750722,-3.5655153121318985,0.0547586866902237,0.0712117196702001,0.6977547114252062
1980-02-07,10164500,15.0,59.944,36485.82,0.0,303.81,23.123,0.48,-7.54,346.75,-3.53,0.0,254.33465106007063,0.3889976442873969,0.0309823616018845,76454.81914605419,151.8490727326266,0.0032094942010922,-3.919524440518232,0.1559689045936395,2.128664605418139,-3.4560659599528862
1980-02-08,10164500,15.0,59.944,36622.49,0.0,444.68,23.123,-0.1,-15.26,186.67,-7.68,0.0,167.04805800942287,0.0,0.042583289163722,76832.64911219082,172.98292608951706,0.002189842904433,-7.391700374751521,0.0,-1.236456124852768,-2.359795347467608
1980-02-09,10164500,15.0,59.944,36760.68,0.0,451.29,23.123,-0.39,-16.24,172.01,-8.315,0.0,160.51306684334506,0.0,0.0366141195524146,77153.3595671378,174.96160924617195,0.0017410041667302,-8.547630881229729,0.0,-0.2545936395759717,-0.2066593050647821
1980-02-10,10164500,15.0,59.944,36900.34,0.0,456.82,23.123,-0.01,-16.18,172.83,-8.095,0.0,162.5518507067138,0.0,0.0347170200235571,76999.75797703178,173.59948278937995,0.0017839900765606,-8.384584805653686,0.0,-0.6371554770318022,0.963099234393404
1980-02-11,10164500,15.0,59.944,37041.41,0.0,458.18,23.123,1.32,-14.44,199.77,-6.56,0.0,184.26189634864548,0.0,0.0332207155477031,76614.1694213781,169.97042535335686,0.0021608856291358,-7.453702885747914,0.0,0.1104740871613663,-0.2063648409893993
1980-02-12,10164500,15.0,59.944,37183.85,0.0,457.67,23.123,2.1,-13.76,211.19,-5.83,0.0,180.06378386336868,0.0,0.0272027679623086,76467.23641784453,170.7955161955242,0.0022758424469964,-6.616332449941086,0.0,-0.7614296230859835,1.3501958186101295
1980-02-13,10164500,15.0,59.944,37327.6,0.0,445.11,23.123,4.47,-10.65,271.56,-3.0900000000000003,0.0,210.68764575971733,0.0,0.0338334069493521,76228.58482921083,176.76125544758543,0.0026554845101723,-3.972184923439318,0.0,-0.9839060659599528,2.577370435806832
1980-02-14,10164500,17.0,61.722,37472.62,33.77,158.45,22.984,2.95,-2.69,500.93,0.1300000000000001,0.0055028710247349,269.24900029446417,16.259491166077737,0.0039280771495877,75872.1232876914,103.17341208694512,0.0035580339506906,-2.4574028268551,1.5863666077738516,-1.6468934040047114,2.146996466431095
1980-02-15,10164500,19.0,66.80199999999999,37618.86,21.37,173.46,22.815,4.19,-1.98,528.26,1.1050000000000002,0.0,285.9096260306243,5.224174322732626,0.0196919286325766,76300.01869846876,102.44501796230858,0.0041203933765928,-1.4078459952885507,0.5921451855123674,-0.648574793875147,2.222095111896349
1980-02-16,10164500,17.0,67.56400000000001,37766.28,15.71,281.75,22.758000000000003,6.47,-4.64,432.96,0.915,0.0624994699646643,236.21391048292105,14.322466431095409,0.0515972584323411,76778.02241902238,163.9340905477032,0.0039487003965092,0.1156905182567955,0.0614020906949352,-1.0589708480565374,1.9341004122497052
1980-02-17,10164500,17.0,68.58,37914.82,17.65,168.28,22.57,4.44,-1.53,546.03,1.455,0.0075454946996466,276.3269655477031,8.715295494699646,0.047837488328554,76207.42389428739,102.63174793875147,0.0042954772810793,0.5829652532391302,0.8279995288574794,-0.5728047703180212,3.074733510011778
1980-02-18,10164500,24.0,71.11999999999999,38064.45,26.73,156.2,22.374,4.07,-1.33,554.04,1.37,0.2489362338044758,288.0881448763251,35.27924087161366,0.0616598970446906,75823.8476663722,124.24309422850412,0.004882155873541,1.9932744405182796,1.6896005594817434,0.9255344522968196,3.5921039458186104
1980-02-19,10164500,21.0,74.422,38215.12,20.18,186.64,22.204,4.42,-1.97,528.62,1.225,0.5580197879858657,263.13483657243813,59.72709187279151,0.0889716725559481,75920.71635600706,150.62694464075383,0.0043191544631652,1.9976472320377143,0.6685275029446407,0.9025677267373378,4.293574793875147
1980-02-20,10164500,20.0,76.708,38366.79,20.64,120.87,22.029,2.05,-1.83,534.19,0.1099999999999998,0.4553701118963486,271.9063780918728,49.265565371024735,0.0757818168433451,75575.59427414606,136.98042638398115,0.0041437620887675,0.4148041813898958,1.2906941548881037,1.5712043580683157,2.859708480565371
1980-02-21,10164500,20.0,77.216,38519.42,31.29,139.46,21.930000000000003,0.71,-3.64,466.59,-1.465,0.3588739693757362,258.5354137220259,29.587062426383984,0.0802033990255654,76026.97784305064,133.79837367491166,0.0035176435974408,-0.5042137809187034,0.825765753828033,0.993408421672556,2.8223954652532384
