Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2018-04-25,10133800,40.4,36.06799999999999,48678.16,0.0,542.52,0.0,17.64,-1.27,504.81,8.185,0.0,211.71516141141143,0.0,0.2033551801801802,77429.00755255258,310.774506881882,0.0031250510135135,5.089705335218056,0.0,-1.010364114114114,1.0320758258258258
2018-04-26,10133800,41.9,34.29,48826.82,0.0,535.23,0.0,19.61,1.09,586.9,10.35,0.0,229.4960397897898,0.0,0.2469461180693633,77264.73198698701,309.4823870995019,0.0036260269644644,8.422790544450722,0.0,-0.3776376376376378,-1.2312600100100102
2018-04-27,10133800,42.0,32.004,48974.31,0.0,542.6,0.0,23.14,3.19,659.9,13.165,0.0,237.79620120120123,22.938018018018024,0.2794879504504505,77041.4162912913,308.8655578078078,0.0036390717592592,11.067955963776305,0.0,-1.5362012012012016,2.3571471471471472
2018-04-28,10133800,44.7,29.46399999999999,49120.57,0.0,507.01,0.0,23.09,5.9,818.85,14.495,0.0,254.17209084084087,20.9795955955956,0.3284540540540541,76629.18125625628,307.3809390640641,0.0036565432557557,13.219635641500895,0.0,1.0786686686686688,4.587189689689691
2018-04-29,10133800,49.7,26.924,49265.55,7.43,383.93,0.0,19.49,2.04,707.71,10.765,0.0003742742742742,228.8166804304305,6.064500500500501,0.2746935810810811,76228.4295870871,303.7062331081082,0.0031161789414414,8.537472726632906,0.0022532782782782,2.602492492492493,0.6931544044044043
2018-04-30,10133800,54.6,25.654,49409.2,12.17,306.0,0.0,11.51,0.02,611.64,5.765,0.0861042167167167,273.4587637637637,16.116188188188197,0.1366091466466467,76379.31273023023,216.07401476476485,0.0038816641141141,2.904067573432829,0.723328365865866,3.709264264264265,-0.3898498498498499
2018-05-01,10133800,51.4,26.162000000000003,49551.49,0.0,456.96,0.0,11.16,-2.16,521.23,4.5,0.0085360235235235,229.47766641641653,18.827739739739744,0.1769002346859799,76359.51786036036,281.0931675425425,0.0034227055217815,1.598801179108819,0.0015268768768768,1.3939689689689692,1.4679904904904908
2018-05-02,10133800,48.2,26.162000000000003,49692.34,9.93,271.92,0.0,10.31,0.6,637.88,5.455,0.1545133383383383,259.1930743243243,19.73523923923924,0.1605098973973974,76469.35920170172,240.7093931431432,0.0036076611861861,3.301322450380097,0.2483182932932933,-0.8219331831831833,-3.464618368368369
2018-05-03,10133800,46.8,28.193999999999992,49831.73,0.0,452.87,0.0,13.7,0.73,643.71,7.215,0.2918417292292293,262.31575450450447,8.859979979979983,0.1973017767767768,76919.60986736738,277.1154664664665,0.0046436189314314,4.466648528411248,0.3968035535535537,2.2503991491491493,-2.130311561561562
2018-05-04,10133800,38.6,27.94,49969.58,0.0,527.6,0.0,18.34,0.92,622.0,9.63,0.0655172672672672,231.11740740740743,0.0,0.2522464714714715,77677.80906656658,318.5720944694695,0.0037203791416416,7.662305933863573,0.0041263763763763,1.2312412412412417,0.5963200700700702
2018-05-05,10133800,37.5,26.67,50105.86,0.0,522.61,0.0,20.72,3.27,725.47,11.995,0.0,241.3855755755757,0.0,0.2699636261261261,77665.02965840841,309.5260908408409,0.003682669019019,10.359173675628776,0.0,0.6375838338338339,2.6322172172172174
2018-05-06,10133800,37.3,25.146,50240.5,0.0,491.57,0.0,23.01,6.97,944.5,14.99,0.0,267.4519119119119,0.9163923923923926,0.3153042667667667,77345.7595332833,305.3499545795797,0.0042612983233233,13.017892272154992,0.0,-0.2183195695695696,4.3574074074074085
2018-05-07,10133800,42.0,21.844,50373.45,0.0,472.74,0.0,23.0,7.76,1005.26,15.38,0.0,260.708744994995,0.6736056056056056,0.2921299904579872,77323.83581581582,275.4151793043042,0.0038815141141141,13.270268774634037,0.0,2.4748085585585597,2.427251001001001
2018-05-08,10133800,46.2,18.03399999999999,50504.67,0.0,508.84,0.0,22.46,5.02,812.92,13.74,0.0,242.42892517517527,0.0,0.1865515129967614,77387.7403490991,323.4668649899901,0.0042103283158158,10.679644023906746,0.0,1.1459634634634637,-1.1062912912912912
2018-05-09,10133800,46.8,14.986,50634.08,0.0,491.65,0.0,23.99,7.3,953.97,15.645,0.0,267.38076201201204,33.350094094094096,0.2709707082082082,77178.35576201203,290.75645708208214,0.0046818612862862,13.807862242124962,0.0,0.7083433433433435,1.903696196196197
2018-05-10,10133800,47.9,11.68399999999999,50761.65,0.0,428.18,0.0,21.81,8.51,1096.34,15.16,0.1711186561561561,290.14037287287294,62.89156756756758,0.2228711180693633,76756.74029779782,226.81800325325327,0.0051126188688688,13.313702706612888,0.0041748123123123,-0.7482294794794795,-1.3845195195195197
2018-05-11,10133800,54.3,10.41399999999999,50887.3,12.27,269.13,0.0,15.52,5.31,891.21,10.415,0.6817685435435438,290.8227414914915,58.27792592592595,0.1931176926926927,76411.97599849851,218.77679942442444,0.0056892936061061,9.299555937773732,0.6494134884884887,1.00383008008008,-1.6830930930930934
2018-05-12,10133800,56.2,9.906,51010.98,5.99,242.26,0.0,10.7,1.96,703.35,6.33,0.3093313188188189,295.7938826326327,21.32956956956957,0.1543494869869869,76289.34163163163,202.4799787287288,0.0055334149061659,4.221538164140726,0.942660985985986,0.711041041041041,-0.7885147647647647
2018-05-13,10133800,50.9,9.652,51132.65,0.0,493.47,0.0,14.83,-0.71,580.02,7.0600000000000005,0.3528697197197198,243.65941191191192,60.690698698698704,0.2293082707707708,76744.2395820821,292.5388116866867,0.0039932955705705,4.763793671601309,0.0167305805805805,-0.3732369869869872,2.891391391391391
2018-05-14,10133800,50.3,7.874,51252.23,6.02,358.76,0.0,16.32,1.35,673.43,8.835,0.4143911411411413,252.30808808808817,76.32992992992995,0.2409921921921921,76861.40456956957,293.93877840340343,0.0041600993868868,7.342709711664813,0.0283422422422422,-1.3201676676676677,0.2478728728728728
2018-05-15,10133800,52.4,7.11199999999999,51369.66,0.0,498.63,0.0,18.37,2.28,714.75,10.325,0.5720930805805805,283.13397272272283,100.25644044044049,0.2596158408408408,77034.74373123125,292.3799583333334,0.0055854782157157,9.398114994877716,0.1860635635635636,-0.6108483483483487,0.8316604104104105
2018-05-16,10133800,45.9,4.31799999999999,51484.91,0.0,513.54,0.0,21.68,4.3,794.25,12.99,0.3076512762762763,253.8255167667668,74.1877877877878,0.2919361611611612,77042.53549299299,328.09849674674683,0.0051659813813813,10.960185062992704,0.0137997997997997,0.655777027027027,3.6199449449449457
2018-05-17,10133800,48.5,0.508,51597.89,0.0,501.07,0.0,21.41,4.77,824.53,13.09,0.0,247.1145783283284,122.91081481481486,0.3124560810810811,76709.28136136138,332.9429471971972,0.0043235983858858,11.60322548134074,0.0,1.3015503003003006,3.725013763763765
2018-05-18,10133800,51.1,0.0,51708.56,0.0,425.74,0.0,18.27,5.55,905.77,11.91,0.3704589839839841,252.47949699699709,70.3054814814815,0.2377062312312313,76649.03177177178,280.64805668168174,0.0043285912787787,9.385391143096246,0.012708058058058,1.301571571571572,-0.2739677177177179
2018-05-19,10133800,52.1,0.0,51816.85,1.16,452.92,0.0,17.62,3.87,805.66,10.745,0.2909658658658659,254.2872947947948,32.21494294294295,0.2555575075075075,76902.92111861863,325.3785665665667,0.0051355612862862,8.650329333239515,0.0115641891891891,0.6456619119119121,-1.1231731731731731
2018-05-20,10133800,49.9,0.0,51922.71,0.0,473.38,0.0,19.98,4.98,842.24,12.48,0.28022505005005,267.378963963964,148.34530530530537,0.2812517767767769,76909.03090840843,303.39203378378375,0.0051140561436436,11.371177681587868,0.0242195195195195,-1.315525525525526,2.079715965965966
2018-05-21,10133800,45.5,0.0,52026.08,0.0,483.45,0.0,20.6,5.12,817.03,12.86,0.2077521646646646,263.9058596096096,41.41116316316317,0.2998576546058998,76817.53096846849,320.24607995495506,0.0050071552552552,11.871635263192903,0.0011182682682682,-1.0819794794794797,2.3544156656656665
2018-05-22,10133800,43.4,0.0,52126.9,1.73,439.92,0.0,18.62,5.38,869.54,12.0,0.2394528903903904,275.7734221721723,131.3998838838839,0.2311641235748689,76783.15401401403,291.30604979979984,0.0052216860898496,11.356701579509224,0.0408745745745745,0.0760685685685685,-0.6786624124124123
2018-05-23,10133800,44.6,0.0,52225.11,5.05,353.0,0.0,18.58,3.84,803.89,11.21,0.5904587837837838,279.3760935935937,55.39230430430431,0.2519248248248249,76910.27651151152,273.54569807307314,0.0056594078203203,9.096496252111509,0.1436100600600601,0.8755593093093094,3.407103353353354
